question_id,question_id_individual,question_individual,token_count
d6e45760-8563-4313-9f87-67be4fb702f4,d6e45760-8563-4313-9f87-67be4fb702f4__B,8 und guten bis sehr guten Noten im Bereich Mathe und Chemie ( LK ) eine Ausbildung als Chemielaborant zu machen ?,19
84451809-104e-4340-b191-8ef34c972a31,84451809-104e-4340-b191-8ef34c972a31__A,8 Wochen altes Kitten alleine lassen ?,6
99432aa4-372d-4d56-8774-6d7179c11ef7,99432aa4-372d-4d56-8774-6d7179c11ef7__A,900 Euro netto zu wenig mit einem Kind im Haushalt ?,10
596cafa2-bd96-4c76-b08e-866c9c3511dd,596cafa2-bd96-4c76-b08e-866c9c3511dd__B,97 von Martial interpretieren kann und was er für Stilmittel gibt ?,11
d2e7ec09-c2ea-4041-afaf-a5eb601cd1f6,d2e7ec09-c2ea-4041-afaf-a5eb601cd1f6__A,Ab wann die Note 6 ?,5
495a25f6-d301-479d-8fa4-071a2bbda74c,495a25f6-d301-479d-8fa4-071a2bbda74c__A,ABBA Album 1981 mit 2 Songs ?,6
d09ce65e-ba3d-47e9-be9c-cc25fab970a0,d09ce65e-ba3d-47e9-be9c-cc25fab970a0__A,Abbruchblutung mit ultra starken Unterleibsschmerzen ?,5
7f7e022e-3f96-4fe0-963e-135aba113e07,7f7e022e-3f96-4fe0-963e-135aba113e07__B,Aber alleine auf ein Festival zu gehen ?,7
b7f0ba26-4d2b-4d42-a6b7-357df245eb4b,b7f0ba26-4d2b-4d42-a6b7-357df245eb4b__C,"Aber aus welchen Baujahr c . a und von was Auto , Flugzeug , LKW ?",12
84ec4c44-1855-47a4-a103-74a2c6175f48,84ec4c44-1855-47a4-a103-74a2c6175f48__B,Aber einer Person die er seit 2 Jahren kennt und regelmäßig Probleme mit ihm hat schon ?,16
d46d760d-2276-4585-a7a7-49ffa68153ae,d46d760d-2276-4585-a7a7-49ffa68153ae__B,Aber in MSI Afterburner wird trotzdem angezeigt das dateien in der auslagerungsdatei sind Was tun ?,15
922b88ff-9398-4f0f-99f3-06d8a4ec6170,922b88ff-9398-4f0f-99f3-06d8a4ec6170__A,"Aber warum sind PickUp Leute dann so erfolgreich , direkt Sex ?",10
e6615910-e7d5-40f9-8a10-090dc92212e9,e6615910-e7d5-40f9-8a10-090dc92212e9__A,Abgelegener Zeltplatz im Raum Mainz ?,5
dd4ca302-1d9c-4543-84f4-adfe70b5a029,dd4ca302-1d9c-4543-84f4-adfe70b5a029__A,"Abi 1 , 0 möglich wenn erstes HJ nur 1 , 2 war ?",11
0f27d9e5-a4fe-4dc4-bf6b-4c119405780c,0f27d9e5-a4fe-4dc4-bf6b-4c119405780c__A,Abitur Abbruch bei Bewerbung erklären ?,5
bb3d2284-e2da-4f63-bca7-82df23948947,bb3d2284-e2da-4f63-bca7-82df23948947__C,"abzulehnen und am Ende kopiert man diese Idee dann doch und tut so , als habe man sich das selbst ausgedacht ?",20
c9c658f2-850e-463d-afa0-63749120f21c,c9c658f2-850e-463d-afa0-63749120f21c__A,Adam Smith Additive und Deduktive Preistheorie ?,6
9447a0c2-a374-43a9-8f60-08b1480642bc,9447a0c2-a374-43a9-8f60-08b1480642bc__A,Aesthetic Diamond Painting bei Amazon ?,5
1a872634-dec4-4531-bcc9-3cd37abf07e0,1a872634-dec4-4531-bcc9-3cd37abf07e0__A,"AfD Politiker macht Scherze über Sex mit Minderjährigen , eure Meinung ?",10
66fc1a36-4975-4568-90fe-8e71e20a85ac,66fc1a36-4975-4568-90fe-8e71e20a85ac__A,Akkustik schaumstoff matten mit Pattex Montagekleber All Materials an holz wand kleben ?,12
7f17e9aa-8dd7-4b06-8988-dab72a1d1f93,7f17e9aa-8dd7-4b06-8988-dab72a1d1f93__A,Akt model suchen bei e bay ?,6
d5d36d1c-59cf-429d-8f0a-388d3b5a7471,d5d36d1c-59cf-429d-8f0a-388d3b5a7471__A,Aktueller Stand der Verhandlungen im Ukraine-Russland-Krieg ?,5
2d28627e-6fe6-4e39-8fab-060e575311da,2d28627e-6fe6-4e39-8fab-060e575311da__A,Aldi Talk zeigt immer an Kein Netz was tun ?,9
ab61670d-991d-45c2-b2df-3d903dfddfff,ab61670d-991d-45c2-b2df-3d903dfddfff__A,Algorithmen und Datenstrukturen schwer im Studium ?,6
bb9b7fc6-066c-42d8-8e09-6fb3f0e5122d,bb9b7fc6-066c-42d8-8e09-6fb3f0e5122d__D,"Alles wieder in den Topf auskippen , zusätzlich Sud anrühren und neu einmachen ?",12
5305ef93-feca-4554-ae2e-78ae974e70fc,5305ef93-feca-4554-ae2e-78ae974e70fc__A,als 14 bald 15 jähriger sich in eine 11 bald 12 zu verlieben ?,13
22871580-0011-44ae-9466-d9700048353e,22871580-0011-44ae-9466-d9700048353e__A,Als FISI ( Support ) ein Job in in der Infrastruktur bekommen ?,10
89d5e292-ce43-4bbd-a751-4747cfb24c5e,89d5e292-ce43-4bbd-a751-4747cfb24c5e__B,"Als ich ihn fragte , warum hast Du Dich ihr gegenüber so verhalten ?",12
ddc93870-8ad7-43f2-9050-3515d31262de,ddc93870-8ad7-43f2-9050-3515d31262de__A,Als ihr mal so eine Zeit hattet wo euch die ganze Zeit was tief ekelhaft bedrückt hat ?,17
94eb5f94-bd29-420f-97fa-6b70098b59f5,94eb5f94-bd29-420f-97fa-6b70098b59f5__A,Als Junge/Mann Dutt mit geflochtener Strähne ?,7
4f19a172-b73f-4c20-b042-0708314ba581,4f19a172-b73f-4c20-b042-0708314ba581__B,"Als klar , in den USA , aber in welchen Staaten ?",9
81a0a36b-2779-415b-9857-043fa261eec8,81a0a36b-2779-415b-9857-043fa261eec8__A,Als Mädchen Sixpack ect aufbauen ?,5
36a69fe3-b213-4017-97d8-4ba606dd016c,36a69fe3-b213-4017-97d8-4ba606dd016c__A,Als Mann mit einer knielangen Fitnesshose in der Öffentlichkeit gehen ?,10
45ac2e4f-a413-4673-9811-74501587508d,45ac2e4f-a413-4673-9811-74501587508d__C,"Also , dass sich etwas ergibt , ohne dass man vorher großartig auf die Jagd gegangen ist ?",15
965c8591-40f9-40dc-9b6f-b9a16877e41a,965c8591-40f9-40dc-9b6f-b9a16877e41a__C,Also auch die am Schalter und Ticketkontrolleure oder nur Logistiker ?,10
96d26926-92c4-4731-972e-8ec66f5931d8,96d26926-92c4-4731-972e-8ec66f5931d8__C,Also auch nach wirklich vielen Jahren wie z . b . 6/7 ?,11
8f465463-7044-492e-a773-93ba21149ed9,8f465463-7044-492e-a773-93ba21149ed9__B,Also aus aller Welt ( fast ) wegen dem Tod der Queen ?,10
e5c40abc-9f6b-4158-8483-a6af5f17f332,e5c40abc-9f6b-4158-8483-a6af5f17f332__D,"Also Bars , Restaurants , oder andere Orte , die man besuchen sollte ?",10
0c7261e7-4d6d-4227-a4ed-2bea2e15d67a,0c7261e7-4d6d-4227-a4ed-2bea2e15d67a__B,"Also Bilder aus dem Internet , die man nicht selber gemacht hat und die Fotos nur für einen selber gedacht sind ?",20
2486e650-ba80-4611-996b-f15acbdd194b,2486e650-ba80-4611-996b-f15acbdd194b__B,"Also der Freund zb eine andere Frau attraktive findet oder halt umgedreht , wie würdet oder reagiert ihr ?",17
509165dc-484f-4e6f-bbde-46c40d6beed5,509165dc-484f-4e6f-bbde-46c40d6beed5__C,"Also die , die als Diagramm angezeigt wird ?",7
bbd51490-bb52-4e07-b182-4b3343709121,bbd51490-bb52-4e07-b182-4b3343709121__D,"Also die Frage , wie wir mit dem Moslem zusammenleben , ob sich der Moslem integriert oder assimiliert und so weiter ?",19
b893f324-d2cf-476d-8c92-f8443cdb6b9c,b893f324-d2cf-476d-8c92-f8443cdb6b9c__B,Also ein kleine Seite auf DE EN und FR und eventuell mal ES ?,13
6bf9686f-eb62-4f0e-b649-f61146bea1f9,6bf9686f-eb62-4f0e-b649-f61146bea1f9__C,"Also ein Stundenhotel , dass nicht nur an privat Personen sondern auch gewerblich an erotische Dienstleister und Sexarbeiter/innen vermietet ?",19
3e01ec19-8cdd-4e61-b27e-f73b643ca2e2,3e01ec19-8cdd-4e61-b27e-f73b643ca2e2__B,Also eine grün und eine blau zum Beispiel ?,8
b9a568b3-3fb7-4780-a2f3-afe2ad4bf265,b9a568b3-3fb7-4780-a2f3-afe2ad4bf265__C,"Also gleichzeitig auf Facebook , Twitter YouTube ?",6
fa696657-0cbd-4eaa-9332-3d79defb0e2c,fa696657-0cbd-4eaa-9332-3d79defb0e2c__B,Also ich habe das erste Mal PayPal unter welchen Namen ich das dann beim Konto ?,15
b0d57048-d851-441c-afb3-42f5bab571c4,b0d57048-d851-441c-afb3-42f5bab571c4__B,Also ihr z . B im Austausch für ein date eine Curry Wurst oder einen Döner auszugeben ?,16
9f911f64-0efb-414f-b718-f56938a9514e,9f911f64-0efb-414f-b718-f56938a9514e__C,Also im skatepark oder so wenn man von einer 6er Treppe fällt ?,11
824516df-a352-4db3-87da-e7279a07dfbf,824516df-a352-4db3-87da-e7279a07dfbf__B,"Also Lebenslauf , Bewerbung und was noch ?",6
3d373b6f-2f4a-4424-8e14-b1204c664a77,3d373b6f-2f4a-4424-8e14-b1204c664a77__B,Also man steckts es in Mund und es macht die Arbeit ?,11
b7e1aaf6-2b58-4153-8716-de92f3da0a39,b7e1aaf6-2b58-4153-8716-de92f3da0a39__C,Also welche wo ungefähr 1 Staffel lang sind ?,8
a9d0c683-5986-4922-8e17-1ceaa13cf71d,a9d0c683-5986-4922-8e17-1ceaa13cf71d__B,"Also wenn man im Hintergrund steht , nicht direkt vor der Kamera aber halt trotzdem gut sichtbar ist ?",17
525cc602-d928-4edb-897e-40d176e8c3c6,525cc602-d928-4edb-897e-40d176e8c3c6__C,"Also wenn man sich Tickets Vorort kaufen müsste ist kein Problem , aber , einfach nur sich den anschauen ?",17
2bb08e3b-8d6b-48a4-8ba6-34a29440147b,2bb08e3b-8d6b-48a4-8ba6-34a29440147b__B,Also Zigaretten in die Nasenlöcher zu stecken und dann zu rauchen ?,11
d09132a9-2310-4e36-9cf0-a109eb8c468a,d09132a9-2310-4e36-9cf0-a109eb8c468a__E,Alte Erde entfernen oder den großen Topf einfach mit frischer Erde auffüllen ?,12
5d2d186a-6397-41f4-bfa5-39eed1b1f107,5d2d186a-6397-41f4-bfa5-39eed1b1f107__A,Alternative zu Aida 64 Dashboard Anzeige ?,6
675310b0-885e-40ca-aa2b-4468207c2515,675310b0-885e-40ca-aa2b-4468207c2515__A,Altes Computerspiel über das ende der welt ?,7
6973cca7-4a90-4600-8452-3cf385d992b9,6973cca7-4a90-4600-8452-3cf385d992b9__C,Am Abend davor anrufen und dann noch bei einem Azubi ?,10
53445748-55bd-4347-83cb-f2a576210f44,53445748-55bd-4347-83cb-f2a576210f44__B,Am besten noch Schmerz frei ?,5
9d59e4fa-b158-4f40-824c-57f885eafb4f,9d59e4fa-b158-4f40-824c-57f885eafb4f__B,Am ende hat aber eine Schwester ?,6
d8bfb958-76ed-4f84-ba86-b735a34c5c62,d8bfb958-76ed-4f84-ba86-b735a34c5c62__C,Am nächsten morgen habe ich ihr dann nochmal Hi Was machst du gerade ?,13
107e6a0a-c93c-43c7-9ad2-cbdf3d4734bd,107e6a0a-c93c-43c7-9ad2-cbdf3d4734bd__A,AMD Ryzen 9 5950x Prozessor auf ein ASRock Steel Legends x570 Mainboard ?,10
12b7b71d-e966-46e0-9f50-54feb81f904e,12b7b71d-e966-46e0-9f50-54feb81f904e__B,"An den Fugen , wenn man aus Versehen etwas auskippt , feucht drüber wischt und es danach gleich wieder trocken wischt ?",19
9f89da66-332a-4528-b502-ae20a5464c77,9f89da66-332a-4528-b502-ae20a5464c77__A,"An die Frauen , perfekte Größe ?",5
7b6bdf8b-9c11-4168-8c47-654c1bce5f75,7b6bdf8b-9c11-4168-8c47-654c1bce5f75__A,An die jungs braune oder blonde Haaren bei Mädchen ?,9
062a95ad-36e7-4a3b-9b81-a6b47f8b4f77,062a95ad-36e7-4a3b-9b81-a6b47f8b4f77__A,An die Jungs/Männer unter euch ?,6
d7d8752e-dd6f-4317-8e91-42245035ce56,d7d8752e-dd6f-4317-8e91-42245035ce56__A,Ändern der Größe und Position eines Prozessfensters in C ?,9
b38f7dda-9841-46bf-b747-8458896be0f3,b38f7dda-9841-46bf-b747-8458896be0f3__A,Andorra Stück in 12 Bildern Wirt Charakterisierungen ?,7
057eb428-3da7-4493-9983-1cfc7ba77121,057eb428-3da7-4493-9983-1cfc7ba77121__A,anfahren ausversehen mit 4000 umdrehungen ?,5
ea8d1d5f-81a1-4400-8b15-fd4467e57757,ea8d1d5f-81a1-4400-8b15-fd4467e57757__B,anfangen oder warte ich das zweite Gespräch bei der anderen Stelle ab und hoffe auf ene Zusage ?,17
8b802122-493b-4bc1-8708-5877bb660790,8b802122-493b-4bc1-8708-5877bb660790__A,"Angenommen ich bekomme Grundsicherung , arbeite aber , aber lass meine zb . 2000 Lohn an eine Naturschutzorganisation überweißen , die ich eigentlich bekomme ?",20
27b66576-cd18-43be-85a8-1d033df20090,27b66576-cd18-43be-85a8-1d033df20090__A,Angst etwas zu verpassen wegen meiner Beziehung ?,7
69497a99-f326-40c1-a5ea-86ddb314cd3a,69497a99-f326-40c1-a5ea-86ddb314cd3a__A,Angst überwinden vor anderen etwas vorzutragen ?,6
d44ee7de-3324-4535-921c-06b1b095fd51,d44ee7de-3324-4535-921c-06b1b095fd51__A,angst vor anderen zu essen ?,5
b3d3f24c-b30a-47be-9c00-0b5f7e435f09,b3d3f24c-b30a-47be-9c00-0b5f7e435f09__A,Angst vor dem 1 . Arbeitstag als ausgelernte Fachkraft ?,8
d114b73a-2a3d-4c0a-8f24-e0411aac4516,d114b73a-2a3d-4c0a-8f24-e0411aac4516__A,Anmeldedaten plötzlich ungültig VR Bank ( Ostalb ) ?,6
4aba5730-ed35-4f86-883a-e3ddfe9f0f9c,4aba5730-ed35-4f86-883a-e3ddfe9f0f9c__A,Anzahl der Likes bei Insta verbergen ?,6
f0d3cad8-6fc5-4ee2-948c-6d075eed636d,f0d3cad8-6fc5-4ee2-948c-6d075eed636d__A,Apfelreste vom saft machen verwerten ?,5
b8d9f0ff-1aec-4dc7-b776-b113edc773b6,b8d9f0ff-1aec-4dc7-b776-b113edc773b6__A,"Arbeit aus Wärme , wozu 2 Reservoirs ?",6
59ce68dd-34e3-4f43-a267-fb9a2fe9c9c9,59ce68dd-34e3-4f43-a267-fb9a2fe9c9c9__A,Arbeitsunfall Vergütung nach der Abrechnung der Ausbildung ?,7
2b585104-c7c6-40c1-8e5d-75349b703b7a,2b585104-c7c6-40c1-8e5d-75349b703b7a__A,"Arcane , League merch verkaufen ohne verklagt zu werden ?",8
1af0b003-d68b-4d2b-9fc2-20ec2f9395b7,1af0b003-d68b-4d2b-9fc2-20ec2f9395b7__A,Ärgere mich über die Nachricht meiner Schwester - zu unrecht ?,9
72359785-b896-43c3-87fb-0d7376615593,72359785-b896-43c3-87fb-0d7376615593__A,Argumente für einen Umzug zu Bruder ?,6
faaa318b-5005-4195-a532-59f3bb1ee403,faaa318b-5005-4195-a532-59f3bb1ee403__A,Argumente für und gegen iPad in Unterricht ?,7
77dbb2af-57db-48c8-bcc9-fde316bcc0fe,77dbb2af-57db-48c8-bcc9-fde316bcc0fe__A,Arm auf das doppelte angeschwollen nach Wespenstich ?,7
087c94e6-f1a8-456e-9aa0-7efc217401cf,087c94e6-f1a8-456e-9aa0-7efc217401cf__C,arzt hat am Wochenende ja Leider zu zu viel vom nikotin ?,11
5ef03993-9727-4b69-aa1d-1fd51ef1438e,5ef03993-9727-4b69-aa1d-1fd51ef1438e__A,ASRock B460M Steel Legend Dram rotes Licht ?,7
70c79d10-3574-4511-969e-abeb1af57a07,70c79d10-3574-4511-969e-abeb1af57a07__A,"Assassins Creed Valhalla , was anstellen mit den 3 Artefakten ?",9
097f454a-b985-4863-ad4b-81ac1c5e92ab,097f454a-b985-4863-ad4b-81ac1c5e92ab__A,Asus Mainboard Einzelne PCIe Slots deaktivieren ?,6
172da39c-80ee-4276-afdd-0f612fc1c1f7,172da39c-80ee-4276-afdd-0f612fc1c1f7__A,"Attraktiv , wenn Junge Bilder malt ?",5
76831477-3df0-40b1-a6e8-9bf462f09160,76831477-3df0-40b1-a6e8-9bf462f09160__C,Auch Pflegedienstleitung/Heimleitung und meiner Praxisanleiterin als Dankeschön ?,8
515ce3ff-ea34-4e2e-9b20-0f176f3ef06f,515ce3ff-ea34-4e2e-9b20-0f176f3ef06f__C,Auch wenn die Kopfschmerzen wenig bis kaum vorhanden waren ?,9
cc4d9855-d0bf-4776-8674-cb8805257fa0,cc4d9855-d0bf-4776-8674-cb8805257fa0__C,Auch wenn ich es vorsichtig und nur wenig auftrage ?,9
883f69b9-036d-46e5-a43a-e187e3265cda,883f69b9-036d-46e5-a43a-e187e3265cda__A,Audioaufnahmen audacity - Welche Software ist gut ?,6
f76991ae-c951-4a8e-ba53-bd774d1e2f56,f76991ae-c951-4a8e-ba53-bd774d1e2f56__B,"auf eine Person , welche ein Messer zieht und somit eine Lebensgefahr darstellt , zielen und wenn nötig nach eigenem Ermessen schießen ?",20
1aeaf58c-06fc-445c-87fe-d72a4cf6f253,1aeaf58c-06fc-445c-87fe-d72a4cf6f253__A,Auf einmal Schwellung auf dem Fuß ?,6
738857c0-be55-47f6-bb24-aa7900807ad6,738857c0-be55-47f6-bb24-aa7900807ad6__A,"Aufziehtrense , Baucher , 3 Ring oder Pelham schärfer ?",7
0bf9201f-1dd6-4965-8444-72a65d18c4d3,0bf9201f-1dd6-4965-8444-72a65d18c4d3__B,aus diesem ordner lösche oder muss ich an einer einstellung schrauben ?,11
4da69609-7c9d-4202-9723-b0359d61b8f2,4da69609-7c9d-4202-9723-b0359d61b8f2__A,Auto beim ausrollen in den Leerlauf gehen ?,7
b69656ae-ea71-4218-a7e2-36bea90d82a1,b69656ae-ea71-4218-a7e2-36bea90d82a1__A,Auto driftet beim Start zu viel was tun Forza Horizon 4 ?,11
98741b24-9f85-440a-b748-63e398a29149,98741b24-9f85-440a-b748-63e398a29149__A,Auto fahren trotz positiven Drogentest ?,5
0ead6a8a-c830-4211-b46d-393402df3a37,0ead6a8a-c830-4211-b46d-393402df3a37__A,"Auto reagiert nicht mehr auf Autoschlüssel was tun , habe schon Batterie gewechselt ?",12
aa2936fe-7462-43e1-94f6-8db1c5bd0ee0,aa2936fe-7462-43e1-94f6-8db1c5bd0ee0__A,AutoFull Conquer Series Gaming Stuhl bis zu 170 oder 155 einstellbar ?,11
947746dd-6c85-41d3-b236-9008bf66a5c3,947746dd-6c85-41d3-b236-9008bf66a5c3__A,Autostart von Logitech G HUB ?,5
e5d565c8-c393-44cd-a2bf-913a952b1a37,e5d565c8-c393-44cd-a2bf-913a952b1a37__C,"Babbel für 3 Monate um 38 , 97 oder SprachenLernen24 um 47 , 00 ?",11
3b422be7-2999-4ea8-937d-c67612aa264d,3b422be7-2999-4ea8-937d-c67612aa264d__A,Bann auch für Fifa 23 ?,5
b93c29c0-edbd-490b-8461-aa5c61ec2468,b93c29c0-edbd-490b-8461-aa5c61ec2468__A,Batterie wechseln bei SAMSUNG Galaxy S9 ?,5
f68b22ed-6340-4924-a0e7-b4e677e19f7a,f68b22ed-6340-4924-a0e7-b4e677e19f7a__A,Bauch Fett am schnellsten verbrennen ?,5
e1d93106-a0d9-4e1d-a852-55d6ec736a74,e1d93106-a0d9-4e1d-a852-55d6ec736a74__C,Bedeutet ich darf mich Sonntag nicht freitesten weil ich heute noch huste und schnupfen habe ?,15
1634aa4f-cc70-4058-9ed6-92a65e3dd747,1634aa4f-cc70-4058-9ed6-92a65e3dd747__A,Beginn der Datephase langweilig weil jeder sich verstellt und sich geniert ?,11
fcc11516-6ec5-4b36-8e4b-741727b6749f,fcc11516-6ec5-4b36-8e4b-741727b6749f__D,beginnen ich habe auch schon dort jemanden gefunden Also liebe Leute habt ihr Tipps wissen ?,15
268e04ea-34b9-4984-8de1-3fb69a839afa,268e04ea-34b9-4984-8de1-3fb69a839afa__C,"bei denen ihr euch zusammenreißen müsst die Klappe zu halten , damit Weihnachte/Ostern usw . nicht versaut wird ?",17
ae6dcff3-3a58-4303-b1c8-783044c721b9,ae6dcff3-3a58-4303-b1c8-783044c721b9__C,Bei der alten Sportart bleiben oder eine neue beginnen ?,9
454c0b47-3e53-4c0d-ac53-0dec4aa47aac,454c0b47-3e53-4c0d-ac53-0dec4aa47aac__B,"Bei der Frage von Max , , wo darf ich denn bei dir schlafen , damit ich mit evtl . eine Luftmatratze mitnehme ?",19
62d2d14d-48b9-4957-b067-e490ba26f328,62d2d14d-48b9-4957-b067-e490ba26f328__A,Bei der Hitze besser um 19 00 trainieren ?,8
fc6af780-1098-40fa-a8ab-673ac5d1c559,fc6af780-1098-40fa-a8ab-673ac5d1c559__A,"Bei meinem Gmail-Konto wurde die Reihenfolge von Werbung und Soziale Netzwerke vertauscht , ohne dass ich das gemacht habe , wie rückgängig machen ?",20
ae144355-3d6c-4c2e-893c-805ea3497fce,ae144355-3d6c-4c2e-893c-805ea3497fce__C,Bei mir müsste er definitiv ein geduldiger Mensch sein Bei euch so ?,12
64809a1d-22c1-47dd-8058-befd46059eda,64809a1d-22c1-47dd-8058-befd46059eda__A,Beihilfe zur Selbsttötung gibt das Medikament auch ein Arzt zum Beispiel bereit ?,12
be89a98c-822d-4257-aab7-f34356ac7915,be89a98c-822d-4257-aab7-f34356ac7915__A,Beim Betreten der Wohnung die Schuhe ausziehen ?,7
8a7fcc39-5b44-4a7a-8af9-d2ffe94edfe2,8a7fcc39-5b44-4a7a-8af9-d2ffe94edfe2__A,Beim klauen erwischt aber unter 14 ?,6
feae315e-fe8c-4d58-8852-4cd31223bebe,feae315e-fe8c-4d58-8852-4cd31223bebe__A,Beim Samenerguss nur sehr wenig sperma ?,6
67ee7e2f-4fb3-4ed7-9cd7-cd2e4abe5452,67ee7e2f-4fb3-4ed7-9cd7-cd2e4abe5452__A,Benz A Klasse oder Gti ?,5
5d6e49a0-abee-4952-93dc-13cbe8a88fef,5d6e49a0-abee-4952-93dc-13cbe8a88fef__A,Beruf mit eigener Firma oder Gebäude ?,6
cc30a284-3f3a-4296-a38f-5d3c97f19465,cc30a284-3f3a-4296-a38f-5d3c97f19465__A,Besser vor oder nach dem lernen Sport machen ?,8
25f20cb8-6da7-4fcf-9d52-9070f8b4df73,25f20cb8-6da7-4fcf-9d52-9070f8b4df73__A,Bestes Kompliment für ein Mädchen ?,5
b08d2ed0-b457-4ec7-b0a5-373a2d0fa833,b08d2ed0-b457-4ec7-b0a5-373a2d0fa833__D,"beteiligt haben ) einen Nummer z . b 3 gestanden , hätte man die 2 . Reaktion mit 3 mulitplizieren müssen ?",17
90ef39b3-f813-4fd4-9ae7-0684c81ab26f,90ef39b3-f813-4fd4-9ae7-0684c81ab26f__A,Betrunken mit meiner besten Freundin rumgemacht was tun ?,8
14b7f015-177a-4df6-bba1-2162953517fc,14b7f015-177a-4df6-bba1-2162953517fc__A,Betrunkenen Bro nach Hause tragen und ihn in mein Bett legen ?,11
301ffc9c-ba9f-44b2-98b6-54e5f60f8d44,301ffc9c-ba9f-44b2-98b6-54e5f60f8d44__A,Bewerbung als Paar - üblich oder absolutes No-Go ?,6
56572d3d-8941-4610-9ad9-8ca934c571fb,56572d3d-8941-4610-9ad9-8ca934c571fb__A,Beziehung beenden oder es weiter versuchen ?,6
6e8da7a0-66bc-4c22-aea3-e1140d3736bb,6e8da7a0-66bc-4c22-aea3-e1140d3736bb__A,Bilder auf Word am Handy ?,5
6da8754a-0d6c-4151-a111-f54cb32b420d,6da8754a-0d6c-4151-a111-f54cb32b420d__B,Bin männlich hab druck seit 3 Jahren kein s . . . . was tun ?,11
2c66f15d-c551-410d-8cfd-eafac6c6f901,2c66f15d-c551-410d-8cfd-eafac6c6f901__B,Bin mir jetzt nicht sicher ob das ein Pickel ist weil ist halt am Ohr nh oder Wildfleisch ?,18
bfb6cab2-8a63-46b1-837a-80a37ce681da,bfb6cab2-8a63-46b1-837a-80a37ce681da__A,Binomische Formel auf Word schreiben ?,5
e46cd1ad-832d-4bfa-94d0-b6de19221032,e46cd1ad-832d-4bfa-94d0-b6de19221032__B,"bis . ) , um sich zu entscheiden , oder gilt dann bereits die jetzige Priorisierung und nur ein Angebot bleibt übrig ?",18
7dc2ccf6-5337-477e-89b3-95cc9b549fc6,7dc2ccf6-5337-477e-89b3-95cc9b549fc6__A,bis . Liga bzw . Regionalligen bis Kreisklasse A ) heraus ?,8
2771cd3c-77e6-4399-b38c-17b92edb788d,2771cd3c-77e6-4399-b38c-17b92edb788d__A,Bis man ist die Anmeldung bei der Fahrschule gültig ?,9
acaf8802-2611-4173-8c4d-655866cb2231,acaf8802-2611-4173-8c4d-655866cb2231__A,Bitcoin Mining in echt Geld bzw Fiat ?,7
28304cf1-5347-407b-96c0-39330f2a477d,28304cf1-5347-407b-96c0-39330f2a477d__A,Blackpink Born Pink Album unterschied ?,5
dc711257-66ff-41aa-984d-c4500b8e5dc8,dc711257-66ff-41aa-984d-c4500b8e5dc8__A,Blähbauch hat da jemand ne Ahnung ?,6
3c1e8e2c-c7de-41b4-a6f7-edf206789e80,3c1e8e2c-c7de-41b4-a6f7-edf206789e80__A,Blasen nach Scheibentönung auf allen Fenstern ?,6
c4b7f291-faf0-4e95-9cbc-7e77f551c3fa,c4b7f291-faf0-4e95-9cbc-7e77f551c3fa__A,Blumentapete an der Berliner Mauer ?,5
7c97844f-f6bc-493f-a413-07e0ec2a8116,7c97844f-f6bc-493f-a413-07e0ec2a8116__A,Bmw 550i Xdrive F10 2010 Bank 2 Gemisch zu fett Co Wert nicht in Ordnung ?,13
e096596e-4d1c-4c25-84d6-60b7337c1005,e096596e-4d1c-4c25-84d6-60b7337c1005__A,Brauche Hilfe bei Radsuche für Fahrrad ?,6
8f81bc28-ae95-4642-ae15-56738e74527c,8f81bc28-ae95-4642-ae15-56738e74527c__A,Brauche jemanden hab aber keinen was tun ?,7
92dc9fab-cf7f-4bef-bb69-a4af632d8c58,92dc9fab-cf7f-4bef-bb69-a4af632d8c58__A,"Bräuchte noch ein paar Tipps für Heiratsantrag , was unternehmen ?",9
7c750c77-9d24-4005-969c-27b7d778836f,7c750c77-9d24-4005-969c-27b7d778836f__A,Braune Flecken auf der Haut ?,5
01409d80-3608-44ac-a940-cde4699f97e9,01409d80-3608-44ac-a940-cde4699f97e9__B,"Bringt das was , also kann man auf Glück hoffen oder es ganz sein lassen ?",14
0cf080f9-a28c-4e61-8d2f-0b66a9e9bae1,0cf080f9-a28c-4e61-8d2f-0b66a9e9bae1__D,"bsp um ehrlich zu sein find ich dich ganz hübsch und süß , wollen wir Nummern austauschen ?",16
1faf4017-7bce-4a31-8644-42ea14b0ab61,1faf4017-7bce-4a31-8644-42ea14b0ab61__A,Bücher über Psychologie die sehr gutes Wissen vermitteln ?,8
fe2c89cc-485c-4618-9198-6b51548aada6,fe2c89cc-485c-4618-9198-6b51548aada6__C,Bzw durch das salz wasser ?,5
3ea0906c-0b12-454b-9fe4-73269a17e60e,3ea0906c-0b12-454b-9fe4-73269a17e60e__A,"Calcium Brausetablette mit Zitrone riecht nach Benzin , grund ?",8
2b312b94-b324-4a8c-b475-4e2b115326f4,2b312b94-b324-4a8c-b475-4e2b115326f4__A,Canon EF 35mm VS Canon EF 35mm II USM ?,11
3597516b-ccad-4fe6-a684-1f68e4abb4a6,3597516b-ccad-4fe6-a684-1f68e4abb4a6__A,Canon EOS R Blitzabeckung sowie ( Panzerglas ) Schutzfolie für beide Displays ?,10
7250a60c-1458-43a6-84a3-279455fd2f94,7250a60c-1458-43a6-84a3-279455fd2f94__A,Canon PIXMA MG 3650 Prüfmuster ?,5
